"Story","Title","Result","Date","Stability","Duration (s)"
"Cadastro regra tratativas","Pesquisar/Editar uma tratativa - UC001 - Manter Tratativas - Fluxo Principal","SKIPPED","2018-08-24T14:27:13.446-03:00[America/Sao_Paulo]","0.0","0.0"
