"Story","Title","Result","Date","Stability","Duration (s)"
"Cadastro grupo acesso aprovacao","Cadastrar um grupo de acesso- UC006 - Fluxo Principal","SKIPPED","2018-08-24T14:25:46.706-03:00[America/Sao_Paulo]","0.0","0.0"
"Cadastro grupo acesso aprovacao","Pesquisar/Editar um grupo de acesso","SKIPPED","2018-08-24T14:25:46.712-03:00[America/Sao_Paulo]","0.0","0.0"
